id_plot	plot_type	camera_number	card_number	tree_species_c	tree_species_s	tree_number	id_tree	platform	effort_days	IMG_number	Hour_h_mi	Date_m_d	year	animal_species	class	order	family	correct_time	full_date	id_occasion	Height	DBH	Max_tree_height	Basal_area_m2	Crown_radius95	Number_live_branches	Mass_branches	NDIV	Species_type_NDIV
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0218"	"22:34"	"10-04"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-04	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0218"	"22:35"	"10-04"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-04	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0218"	"20:24"	"10-07"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-07	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0218"	"21:44"	"10-07"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-07	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0218"	"11:07"	"10-01"	2023	"Parus major"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-10-01	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0220"	"20:32"	"10-03"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-03	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0232"	"12:17"	"10-09"	2023	"Parus major"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-10-09	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0233"	"19:51"	"10-12"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-12	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0233"	"00:48"	"11-05"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-11-05	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0233"	"19:52"	"10-12"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-12	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0233"	"19:52"	"10-12"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-12	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0233"	"19:53"	"10-12"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-12	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0233"	"21:07"	"10-12"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-12	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0233"	"02:19"	"10-26"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-10-26	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0233"	"19:18"	"11-02"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-11-02	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0233"	"19:18"	"11-02"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-11-02	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0233"	"19:32"	"11-04"	2023	"Apodemus flavicollis"	"Mammalia"	"Rodentia"	"Muridae"	"TRUE"	2023-11-04	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"017"	"017"	"Spruc"	"Picea abies"	"038"	"45_038"	"Y"	185	"IMG0241"	"19:32"	"11-04"	2023	"End end"	"NA"	"NA"	"NA"	"TRUE"	2023-11-04	"45_038_2023"	2.5	35.3	26.5977819472294	0.0978676797427926	3.1274616796384	82.301335673151	92.405770297465	0	0
45	5	"072"	"072"	"Spruc"	"Picea abies"	"070"	"45_070"	"N"	091	"IMG0001"	"15:50"	"04-25"	2023	"Start start"	"NA"	"NA"	"NA"	"TRUE"	2023-04-25	"45_070_2023"	18.0	48.4	28.9310472037138	0.183984232164833	3.67168158735527	165.945001203323	184.936023561582	0	0
45	5	"072"	"072"	"Spruc"	"Picea abies"	"070"	"45_070"	"N"	091	"IMG0125"	"11:48"	"05-14"	2023	"Pyrrhula pyrrhula"	"Aves"	"Passeriformes"	"Fringillidae"	"TRUE"	2023-05-14	"45_070_2023"	18.0	48.4	28.9310472037138	0.183984232164833	3.67168158735527	165.945001203323	184.936023561582	0	0
45	5	"072"	"072"	"Spruc"	"Picea abies"	"070"	"45_070"	"N"	091	"IMG0132"	"10:07"	"05-16"	2023	"Garrulus glandarius"	"Aves"	"Passeriformes"	"Corvidae"	"TRUE"	2023-05-16	"45_070_2023"	18.0	48.4	28.9310472037138	0.183984232164833	3.67168158735527	165.945001203323	184.936023561582	0	0
45	5	"072"	"072"	"Spruc"	"Picea abies"	"070"	"45_070"	"N"	091	"IMG0201"	"20:20"	"05-22"	2023	"Fringilla coelebs"	"Aves"	"Passeriformes"	"Fringillidae"	"TRUE"	2023-05-22	"45_070_2023"	18.0	48.4	28.9310472037138	0.183984232164833	3.67168158735527	165.945001203323	184.936023561582	0	0
45	5	"072"	"072"	"Spruc"	"Picea abies"	"070"	"45_070"	"N"	091	"IMG0542"	"08:30"	"06-25"	2023	"Garrulus glandarius"	"Aves"	"Passeriformes"	"Corvidae"	"TRUE"	2023-06-25	"45_070_2023"	18.0	48.4	28.9310472037138	0.183984232164833	3.67168158735527	165.945001203323	184.936023561582	0	0
45	5	"072"	"072"	"Spruc"	"Picea abies"	"070"	"45_070"	"N"	091	"IMG0543"	"08:31"	"06-25"	2023	"Garrulus glandarius"	"Aves"	"Passeriformes"	"Corvidae"	"TRUE"	2023-06-25	"45_070_2023"	18.0	48.4	28.9310472037138	0.183984232164833	3.67168158735527	165.945001203323	184.936023561582	0	0
45	5	"072"	"072"	"Spruc"	"Picea abies"	"070"	"45_070"	"N"	091	"IMG1186"	"08:56"	"07-24"	2023	"Garrulus glandarius"	"Aves"	"Passeriformes"	"Corvidae"	"TRUE"	2023-07-24	"45_070_2023"	18.0	48.4	28.9310472037138	0.183984232164833	3.67168158735527	165.945001203323	184.936023561582	0	0
45	5	"072"	"072"	"Spruc"	"Picea abies"	"070"	"45_070"	"N"	091	"IMG1187"	"08:57"	"07-24"	2023	"Garrulus glandarius"	"Aves"	"Passeriformes"	"Corvidae"	"TRUE"	2023-07-24	"45_070_2023"	18.0	48.4	28.9310472037138	0.183984232164833	3.67168158735527	165.945001203323	184.936023561582	0	0
45	5	"072"	"072"	"Spruc"	"Picea abies"	"070"	"45_070"	"N"	091	"IMG1190"	"09:30"	"07-24"	2023	"End end"	"NA"	"NA"	"NA"	"TRUE"	2023-07-24	"45_070_2023"	18.0	48.4	28.9310472037138	0.183984232164833	3.67168158735527	165.945001203323	184.936023561582	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0001"	"15:58"	"04-21"	2023	"Start start"	"NA"	"NA"	"NA"	"TRUE"	2023-04-21	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0020"	"09:16"	"04-22"	2023	"Lophophanes cristatus"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-04-22	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0021"	"09:56"	"04-22"	2023	"Regulus regulus"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-04-22	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0105"	"16:58"	"04-28"	2023	"Lophophanes cristatus"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-04-28	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0167"	"16:47"	"04-30"	2023	"Lophophanes cristatus"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-04-30	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0167"	"16:48"	"04-30"	2023	"Lophophanes cristatus"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-04-30	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0167"	"16:49"	"04-30"	2023	"Lophophanes cristatus"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-04-30	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0167"	"16:50"	"04-30"	2023	"Lophophanes cristatus"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-04-30	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0167"	"16:50"	"04-30"	2023	"Lophophanes cristatus"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-04-30	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0183"	"14:47"	"05-02"	2023	"Lophophanes cristatus"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-05-02	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0337"	"16:17"	"05-05"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-05	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0596"	"18:35"	"05-09"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-09	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0612"	"07:45"	"05-10"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0613"	"07:51"	"05-10"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0613"	"07:51"	"05-10"	2023	"Turdus merula2"	"NA"	"NA"	"NA"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0614"	"07:51"	"05-10"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0614"	"08:02"	"05-10"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0614"	"07:51"	"05-10"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0614"	"07:52"	"05-10"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0614"	"07:54"	"05-10"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0614"	"07:57"	"05-10"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0614"	"07:57"	"05-10"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0614"	"07:58"	"05-10"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0614"	"07:59"	"05-10"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0614"	"08:00"	"05-10"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0624"	"08:05"	"05-10"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0624"	"08:05"	"05-10"	2023	"Turdus merula2"	"NA"	"NA"	"NA"	"TRUE"	2023-05-10	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0698"	"12:36"	"05-11"	2023	"Fringilla coelebs"	"Aves"	"Passeriformes"	"Fringillidae"	"TRUE"	2023-05-11	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG0941"	"11:15"	"05-13"	2023	"Troglodytes troglodytes"	"Aves"	"Passeriformes"	"Certhiidae"	"TRUE"	2023-05-13	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG1029"	"10:34"	"05-14"	2023	"Regulus ignicapilla"	"Aves"	"Passeriformes"	"Regulidae"	"TRUE"	2023-05-14	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG1135"	"20:34"	"05-16"	2023	"Sciurus vulgaris"	"Mammalia"	"Rodentia"	"Sciuridae"	"TRUE"	2023-05-16	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG1514"	"07:50"	"05-23"	2023	"Turdus merula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-05-23	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG1514"	"07:50"	"05-23"	2023	"Turdus merula2"	"NA"	"NA"	"NA"	"TRUE"	2023-05-23	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG1691"	"06:07"	"05-25"	2023	"Muscicapa striata"	"Aves"	"Passeriformes"	"Muscicapidae"	"TRUE"	2023-05-25	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG1751"	"17:45"	"05-25"	2023	"Lophophanes cristatus"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-05-25	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
45	5	"039"	"039"	"Spruc"	"Picea abies"	"129"	"45_129"	"N"	035	"IMG1846"	"11:47"	"05-26"	2023	"End end"	"NA"	"NA"	"NA"	"TRUE"	2023-05-26	"45_129_2023"	18.4	44.6	28.45753174285	0.156228261070367	3.52220819322464	138.376833430696	154.510777080867	0	0
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0001"	"15:32"	"05-17"	2023	"Start start"	"NA"	"NA"	"NA"	"TRUE"	2023-05-17	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0011"	"20:00"	"06-02"	2023	"Erithacus rubecula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-06-02	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0021"	"16:04"	"06-23"	2023	"SItta europea"	"Aves"	"Passeriformes"	"Sittidae"	"TRUE"	2023-06-23	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0025"	"05:07"	"07-06"	2023	"Glaucidium passerinum"	"Aves"	"Strigiformes"	"Strigidae"	"TRUE"	2023-07-06	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0036"	"11:07"	"07-19"	2023	"Sciurus vulgaris"	"Mammalia"	"Rodentia"	"Sciuridae"	"TRUE"	2023-07-19	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0037"	"10:00"	"08-06"	2023	"Certhia familiaris"	"Aves"	"Passeriformes"	"Certhiidae"	"TRUE"	2023-08-06	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0053"	"06:08"	"08-10"	2023	"Erithacus rubecula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-08-10	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0054"	"06:08"	"08-10"	2023	"Erithacus rubecula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-08-10	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0056"	"06:40"	"08-10"	2023	"Erithacus rubecula"	"Aves"	"Passeriformes"	"Turdidae"	"TRUE"	2023-08-10	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0058"	"04:24"	"08-12"	2023	"Strix aluco"	"Aves"	"Strigiformes"	"Strigidae"	"TRUE"	2023-08-12	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0058"	"04:51"	"08-13"	2023	"Strix aluco"	"Aves"	"Strigiformes"	"Strigidae"	"TRUE"	2023-08-13	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0058"	"04:52"	"08-13"	2023	"Strix aluco"	"Aves"	"Strigiformes"	"Strigidae"	"TRUE"	2023-08-13	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0067"	"11:00"	"08-23"	2023	"Parus major"	"Aves"	"Passeriformes"	"Paridae"	"TRUE"	2023-08-23	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0068"	"11:55"	"08-24"	2023	"Sitta europea"	"Aves"	"Passeriformes"	"Sittidae"	"TRUE"	2023-08-24	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
61	1	"003"	"003"	"Dougl"	"Pseudotsuga menziesii"	"004"	"61_004"	"Y"	153	"IMG0071"	"11:01"	"08-29"	2023	"bird impid"	"NA"	"NA"	"NA"	"TRUE"	2023-08-29	"61_004_2023"	2.5	52.9	36.2028594134004	0.219786607443305	5.49716767543284	125.777204402985	164.506380683273	0.124223602484472	0.124223602484472
